materialSampleID,sitename,verbatimEventDate,sex,measurementSide,verbatimLocality,scientificName,measurementValue,minimumChronometricAge,maximumChronometricAge,measurementType,individualID,measurementUnit,observationID
HoIII,,,unknown,left,new,Hippotherium primigeneium,17.4,10.3,NA,{metacaral proximal breadth},HoIII,mm,64b366eb-2287-4f88-9914-505208081743
HoIII,,,unknown,right,new,Hippotherium primigeneium,18.5,10.3,NA,{metacaral proximal breadth},HoIII,mm,15ee1939-8c9e-452e-b3b2-d8bf0a2fdaac
HoIII,,,unknown,left,new,Hippotherium primigeneium,17.3,10.3,NA,{metacaral proximal breadth},HoIII,mm,77b65869-01de-4969-b556-2d7acd1139c1
HoIII,,,unknown,right,new,Hippotherium primigeneium,17.5,10.3,NA,{metacaral proximal breadth},HoIII,mm,51dabf93-2ce3-47ed-a4e9-fb1a444c7729
HoJ5910,,,unknown,left,new,Hippotherium primigeneium,19.4,10.3,NA,{metacaral proximal breadth},HoJ5910,mm,8e9afbfd-23bb-4cff-abdd-8fe80acd71a5
HoJ5929,,,unknown,right,new,Hippotherium primigeneium,19.3,10.3,NA,{metacaral proximal breadth},HoJ5929,mm,eaf80df3-e391-4ac9-8782-68bf79128314
HoJ5931,,,unknown,right,new,Hippotherium primigeneium,18.9,10.3,NA,{metacaral proximal breadth},HoJ5931,mm,edd43277-b635-42dd-840d-6a55dc369fae
HoM552,,,unknown,right,new,Hippotherium primigeneium,19.5,10.3,NA,{metacaral proximal breadth},HoM552,mm,9d756557-d391-468d-af0c-7da8aab3c011
HoM553,,,unknown,right,new,Hippotherium primigeneium,17.8,10.3,NA,{metacaral proximal breadth},HoM553,mm,209c9ef4-e143-499f-ba3c-b6d703ebeeae
HoM554,,,unknown,left,new,Hippotherium primigeneium,18,10.3,NA,{metacaral proximal breadth},HoM554,mm,0a9bb7ae-dfba-44ee-94f3-06d87cce774c
HoM556,,,unknown,left,new,Hippotherium primigeneium,19.5,10.3,NA,{metacaral proximal breadth},HoM556,mm,aabbf9c3-9a66-4bac-a7b4-35005111cc67
HoV5812,,,female,left,new,Hippotherium primigeneium,16.5,10.3,NA,{metacaral proximal breadth},HoV5812,mm,71da592f-bd49-4850-84e1-05924b735c74
HoV5813,,,female,left,new,Hippotherium primigeneium,18.2,10.3,NA,{metacaral proximal breadth},HoV5813,mm,2319d76d-7a40-423c-8f47-7074cca15d91
HoV5826,,,female,right,new,Hippotherium primigeneium,18.4,10.3,NA,{metacaral proximal breadth},HoV5826,mm,23fe57b4-24f3-42a4-b8d1-f65d805194c3
HoY115,,,unknown,right,new,Hippotherium primigeneium,17.6,10.3,NA,{metacaral proximal breadth},HoY115,mm,aff23793-2864-43d0-87ef-b532049cb4a9
HoY116,,,unknown,right,new,Hippotherium primigeneium,17.7,10.3,NA,{metacaral proximal breadth},HoY116,mm,f391399d-4f9f-481e-bad2-7ae518771350
HoY130,,,unknown,left,new,Hippotherium primigeneium,18,10.3,NA,{metacaral proximal breadth},HoY130,mm,4e5d129f-0b10-4451-b709-3c0966ff5123
HoY131,,,unknown,left,new,Hippotherium primigeneium,0,10.3,NA,{metacaral proximal breadth},HoY131,mm,629a8c63-0499-4a59-b17a-8eb091183dea
MAFIV,,,unknown,norecord,new,Hippotherium intrans,13.7,10.0,NA,{metacaral proximal breadth},MAFIV,mm,16cde97e-15c5-411f-9a92-ffe541fa6245
MAFIV,,,unknown,norecord,new,Hippotherium intrans,14.9,10.0,NA,{metacaral proximal breadth},MAFIV,mm,c39239a5-a65b-4369-a1b6-d59477d9d0c5
MAFIV,,,unknown,norecord,new,Hippotherium intrans,12.9,10.0,NA,{metacaral proximal breadth},MAFIV,mm,a65747ca-eafa-4d3a-8e5b-c88a21a22cf5
MAFIV,,,unknown,norecord,new,Hippotherium intrans,12.5,10.0,NA,{metacaral proximal breadth},MAFIV,mm,9e4c9110-9c42-48de-98bb-8fbc3a78b6ea
MAFIV,,,unknown,norecord,new,Hippotherium intrans,14.4,10.0,NA,{metacaral proximal breadth},MAFIV,mm,0f0eae29-d977-49f9-95c8-4bad128bb0da
MAFIV,,,unknown,norecord,new,Hippotherium intrans,0,10.0,NA,{metacaral proximal breadth},MAFIV,mm,d3b83d89-1493-4d75-beae-f4330634aa08
MAFIV,,,unknown,norecord,new,Hippotherium intrans,12.9,10.0,NA,{metacaral proximal breadth},MAFIV,mm,11355f60-a3b0-4032-8159-7d7db57d3e8d
MAFIV,,,unknown,norecord,new,Hippotherium intrans,0,10.0,NA,{metacaral proximal breadth},MAFIV,mm,72dfb913-9346-4e27-8318-7b6fe60fa2cc
MAFIV,,,unknown,norecord,new,Hippotherium intrans,16.6,10.0,NA,{metacaral proximal breadth},MAFIV,mm,d40fc242-16dd-45bb-877f-4464bd276bec
MAFIV,,,unknown,norecord,new,Hippotherium intrans,13,10.0,NA,{metacaral proximal breadth},MAFIV,mm,c4f46f22-86b4-487e-8c3e-f800de667e68
MAFIV,,,unknown,norecord,new,Hippotherium intrans,13.3,10.0,NA,{metacaral proximal breadth},MAFIV,mm,d33b3376-e40c-4de8-95d1-7356ee21b9d0
MAFIV12343,,,unknown,norecord,new,Hippotherium intrans,15.3,10.0,NA,{metacaral proximal breadth},MAFIV12343,mm,aaee892c-627f-484a-922a-15aa3c7fb061
MAFIV15686,,,unknown,norecord,new,Hippotherium intrans,17.6,10.0,NA,{metacaral proximal breadth},MAFIV15686,mm,0fd557ff-5d85-443f-8528-0d1a30c27c5c
MAFIV15773,,,unknown,norecord,new,Hippotherium intrans,14.5,10.0,NA,{metacaral proximal breadth},MAFIV15773,mm,ad4216f8-e8ef-41e0-8f5e-9bfc012a9dc8
MAFIV15784,,,unknown,norecord,new,Hippotherium intrans,14.3,10.0,NA,{metacaral proximal breadth},MAFIV15784,mm,6f7ada44-58ad-4886-8026-15359a35177f
MAFIBalt509L,,,unknown,right,new,Hippotherium microdon,11.5,7.0,NA,{metacaral proximal breadth},MAFIBalt509L,mm,95536e77-a99b-419a-9830-aadd43501d6d
MAFIBalt659,,,unknown,left,new,Hippotherium microdon,11.7,7.0,NA,{metacaral proximal breadth},MAFIBalt659,mm,c62e82c9-a731-4333-8e17-8dc9a1fd6fb8
MAFIBalt750L,,,unknown,right,new,Hippotherium microdon,11.8,7.0,NA,{metacaral proximal breadth},MAFIBalt750L,mm,8becdabe-0f3b-452e-a6fb-4291028af988
SAMPQL13613,E Quarry,,unknown,right,new,Eurygnathohippus hooijeri,13.2,5.00,NA,{metacaral proximal breadth},SAMPQL13613,mm,c437b305-563e-46eb-8443-0675deb5bc1c
SAMPQL40625,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,13.5,5.00,NA,{metacaral proximal breadth},SAMPQL40625,mm,8e1691f4-4015-4294-958f-56a1b3e93fda
SAMPQL50250,E Quarry,,unknown,left,new,Eurygnathohippus hooijeri,15.7,5.00,NA,{metacaral proximal breadth},SAMPQL50250,mm,e018744c-afa1-4ee2-8663-a4491b1de6e2
SAMPQL63552,E Quarry,,unknown,right,new,Eurygnathohippus hooijeri,12.4,5.00,NA,{metacaral proximal breadth},SAMPQL63552,mm,41db2cbf-e168-4432-a425-b7cc1b056ebe
AS92/259,,,unknown,norecord,new,"Hipparion" sp.,13.5,10.8,9.0,{metacaral proximal breadth},AS92/259,mm,9fd6cc99-7ea2-4a25-a91b-c392f399bdf0
AS92/441B,,,unknown,norecord,new,"Hipparion" sp.,17.7,10.8,9.0,{metacaral proximal breadth},AS92/441B,mm,0d87cbe5-ece7-4704-8ce4-ab8d9d9334d5
AS93/604B,,,unknown,norecord,new,"Hipparion" sp.,14.1,10.8,9.0,{metacaral proximal breadth},AS93/604B,mm,8de085cb-6da6-4bda-bb5b-410abc402e9d
MNHNTRQ1129,SO1/OZ01,,unknown,right,new,"Hipparion" kecigibi,10.7,9.78,NA,{metacaral proximal breadth},MNHNTRQ1129,mm,77391737-cb16-4632-b397-e50fe678c474
MNHNTRQ1129,SO1/OZ01,,unknown,right,new,"Hipparion" kecigibi,13.7,9.78,NA,{metacaral proximal breadth},MNHNTRQ1129,mm,a3b2466b-69c9-49bd-8222-85252301cfb2
ISP26P25A_OC,U1,,unknown,right,new,"Hipparion" sp.,NA,7.1,NA,{metacaral proximal breadth},ISP26P25A_OC,mm,6a0d4f66-a543-4714-bd24-284ee6294885
ISP40P4A_OC,U2,,unknown,right,new,"Hipparion" sp.,NA,7.1,NA,{metacaral proximal breadth},ISP40P4A_OC,mm,ac18b98b-93c3-4b0d-8797-af810edf14ab
ISP46P16A_OC,U1,,unknown,right,new,"Hipparion" sp.,NA,7.1,NA,{metacaral proximal breadth},ISP46P16A_OC,mm,51828091-4be5-4bcd-a59f-7479f9ac1350
ISP93P109A_OC,U2,,unknown,right,new,"Hipparion" sp.,NA,7.1,NA,{metacaral proximal breadth},ISP93P109A_OC,mm,8b3e5d48-c9bf-4aa7-858a-288864564790
ISPOHNE.NR.C_OC,,,unknown,left,new,"Hipparion" sp.,10.44,7.1,NA,{metacaral proximal breadth},ISPOHNE.NR.C_OC,mm,3c6add87-53e8-4784-99ac-0be1e2a26f47
AMNH100,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,0,10.0,NA,{metacaral proximal breadth},AMNH100,mm,86fbc336-d35a-4a05-b4e7-ff717a52b066
AMNH101,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,32.8,10.0,NA,{metacaral proximal breadth},AMNH101,mm,8496f610-74fa-40e4-be77-31ffcb30c2dc
AMNH102,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,36,10.0,NA,{metacaral proximal breadth},AMNH102,mm,280179d7-d03e-4b07-8f40-e0e4e44f39e4
AMNH23,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,40.1,10.0,NA,{metacaral proximal breadth},AMNH23,mm,1bec9e2e-b986-4e5e-8652-70276c531f1f
AMNH24,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,38.9,10.0,NA,{metacaral proximal breadth},AMNH24,mm,18f006c1-8c79-4fa7-bf43-38b4caeabe95
AMNH27,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,38,10.0,NA,{metacaral proximal breadth},AMNH27,mm,e88904d5-f1f1-4e59-a2bd-4a44a620a1b1
AMNH28,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,28.5,10.0,NA,{metacaral proximal breadth},AMNH28,mm,34dfa44c-c14a-4012-b468-cf637ae3248d
AMNH31,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,38.2,10.0,NA,{metacaral proximal breadth},AMNH31,mm,df28df53-ba99-4b66-913d-e481fbd7de23
AMNH32,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,38.3,10.0,NA,{metacaral proximal breadth},AMNH32,mm,23620fcf-6517-4fbf-a103-b76539ebf226
AMNH33,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,35.1,10.0,NA,{metacaral proximal breadth},AMNH33,mm,d32fe2a4-3332-42d7-860b-4c8ab074aebd
AMNH34,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,36.7,10.0,NA,{metacaral proximal breadth},AMNH34,mm,b4ab5d43-ab28-4227-add3-b7743f13d03e
AMNH35,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,33.2,10.0,NA,{metacaral proximal breadth},AMNH35,mm,b4006142-fb1b-4058-8f68-1293acddc282
AMNH36,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,35.2,10.0,NA,{metacaral proximal breadth},AMNH36,mm,70b20fd8-432e-48fa-aef4-39be4e5f8e11
AMNH37,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,36.5,10.0,NA,{metacaral proximal breadth},AMNH37,mm,97b46800-110a-446d-97db-403bf2218581
AMNH38,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,28.9,10.0,NA,{metacaral proximal breadth},AMNH38,mm,bae49297-faea-47a9-b1dc-0270ed578b11
AMNH39,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,38,10.0,NA,{metacaral proximal breadth},AMNH39,mm,996bf49b-38a9-4749-bc64-fd32c8bfea65
AMNH40,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,27.7,10.0,NA,{metacaral proximal breadth},AMNH40,mm,c03e598a-d25b-4e60-bbee-d85d9ebe7226
AMNH48,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,37.8,10.0,NA,{metacaral proximal breadth},AMNH48,mm,f732ffcc-c7b5-4c27-bc2f-5ec661e141f9
AMNH51,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,0,10.0,NA,{metacaral proximal breadth},AMNH51,mm,565f6a12-a383-45f9-a1c6-23353002093d
AMNH53,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,36.9,10.0,NA,{metacaral proximal breadth},AMNH53,mm,0ac61c7d-d7c3-4321-9201-4bb5736c288b
AMNH55,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,37.5,10.0,NA,{metacaral proximal breadth},AMNH55,mm,20b3683d-0638-4caa-9751-5fa4bb8d9bc9
AMNH64,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,27,10.0,NA,{metacaral proximal breadth},AMNH64,mm,ba70982d-5eb8-4b5d-8bc1-fde5405cd26e
AMNH67,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,39.2,10.0,NA,{metacaral proximal breadth},AMNH67,mm,836229d1-fde5-4295-96bf-046ba4297905
AMNH68,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,0,10.0,NA,{metacaral proximal breadth},AMNH68,mm,2e57c8d2-942c-49e2-b979-c0efc9b46d5d
AMNH69,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,0,10.0,NA,{metacaral proximal breadth},AMNH69,mm,a04b5033-269d-424d-b0e3-94bd8b924048
AMNH70,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,0,10.0,NA,{metacaral proximal breadth},AMNH70,mm,2782bf3b-8d8e-4c81-8227-8351e0f47fb6
AMNH71,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,35.9,10.0,NA,{metacaral proximal breadth},AMNH71,mm,beaf4229-04b0-43bb-819d-3c78e0fe92bb
AMNH73,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,36.8,10.0,NA,{metacaral proximal breadth},AMNH73,mm,2386d1aa-c96a-4645-8012-9a93ebd3d086
AMNH74,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,37.2,10.0,NA,{metacaral proximal breadth},AMNH74,mm,dea422d2-3363-420f-9b2a-6d2b12e7aed2
AMNH75,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,0,10.0,NA,{metacaral proximal breadth},AMNH75,mm,1bb4765e-fb21-4347-b720-cdb39bc9a3d3
AMNH76,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,32.5,10.0,NA,{metacaral proximal breadth},AMNH76,mm,9c100263-42f9-4f15-827c-855d9ef4140e
AMNH77,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,0,10.0,NA,{metacaral proximal breadth},AMNH77,mm,70be0b2b-c564-469b-aa24-2e320d865d7b
AMNH78,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,39.2,10.0,NA,{metacaral proximal breadth},AMNH78,mm,f5efe46e-d6cd-461f-b91a-589e7a61f28b
AMNH79,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,28.2,10.0,NA,{metacaral proximal breadth},AMNH79,mm,6d8d7cb2-6fd4-446a-b5cd-fbd59f9fa7b1
AMNH80,X-Mas Q,,unknown,norecord,X-Mas Quarry,Calippus sp.,28.9,10.0,NA,{metacaral proximal breadth},AMNH80,mm,10d0f3b7-84dd-42b6-9deb-f45cb00216e0
AMNH81,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,32.7,10.0,NA,{metacaral proximal breadth},AMNH81,mm,343be005-6913-4685-84af-cec2382dbad2
AMNH82,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,30.2,10.0,NA,{metacaral proximal breadth},AMNH82,mm,ab41b1d4-41c7-4a11-9e0b-78bc72f883f9
AMNH98,X-Mas Q,,unknown,norecord,X-Mas Quarry,Calippus sp.,21,10.0,NA,{metacaral proximal breadth},AMNH98,mm,06442f02-89bc-4165-9bb4-e7faeb9e34bd
AMNH99,X-Mas Q,,unknown,norecord,X-Mas Quarry,Cormohipparion sp.,35.4,10.0,NA,{metacaral proximal breadth},AMNH99,mm,74166656-0841-483c-8bb6-92ce46518a77
AMNH21925,,,unknown,right,new,Cremohipparion moldavicum,34.6,7.0,NA,{metacaral proximal breadth},AMNH21925,mm,eb0a1f61-9a09-4cbd-a034-79e319b69f6b
IVPP-LT no numb 32,Lantian 42,,unknown,right,new,"Hipparion" sp.,26.4,6.8,NA,{metacaral proximal breadth},IVPP-LT no numb 32,mm,693f6eee-7a0a-4f93-b4e8-32fde08283cc
IVPP-LT416,Lantian 6,,male,left,new,"Hipparion" sp.,36.2,8.03,NA,{metacaral proximal breadth},IVPP-LT416,mm,688ccf75-ae09-467d-b47c-36e594f4ab58
IVPP-LT478,Lantian 6,,male,right,new,"Hipparion" sp.,33,8.03,NA,{metacaral proximal breadth},IVPP-LT478,mm,4ecd3037-1bb9-434c-b6f7-0b3115f60fed
IVPP-LT504,Lantian 42,,unknown,right,new,"Hipparion" sp.,NA,6.8,NA,{metacaral proximal breadth},IVPP-LT504,mm,0cbdebf3-538b-4922-95e9-cccb5577ebfd
IVPP-LT532,Lantian 6,,unknown,right,new,"Hipparion" sp.,39.4,8.03,NA,{metacaral proximal breadth},IVPP-LT532,mm,e787f4cf-b792-433b-8d04-0c43ee0a67c8
IVPPv16876,1,Longdan,,unknown,right,new,Equus eisenmannae,58.6,2.55,NA,{metacaral proximal breadth},IVPPv16876,1,mm,229cf145-cfd7-43a8-bc2e-5e2630230b18
IVPPv16876,2,Longdan,,unknown,right,new,Equus eisenmannae,58.9,2.55,NA,{metacaral proximal breadth},IVPPv16876,2,mm,55e0cb32-919e-4107-98d6-603162e239ca
IVPPv16876,3,Longdan,,unknown,left,new,Equus eisenmannae,55.7,2.55,NA,{metacaral proximal breadth},IVPPv16876,3,mm,376e1cd3-fd14-4296-a352-f0ae3f8910e3
IVPPv16876,4,Longdan,,unknown,right,new,Equus eisenmannae,57.7,2.55,NA,{metacaral proximal breadth},IVPPv16876,4,mm,caaf0a36-817a-4551-9f03-b47dc7ddc531
IVPPv16876,5,Longdan,,unknown,left,new,Equus eisenmannae,59.1,2.55,NA,{metacaral proximal breadth},IVPPv16876,5,mm,54237073-cf7e-48c0-9fd6-505668bd0607
IVPPv16876,6,Longdan,,unknown,left,new,Equus eisenmannae,60.2,2.55,NA,{metacaral proximal breadth},IVPPv16876,6,mm,fb7083f5-49fb-49ef-9094-cb61250dca2d
IVPPv16877,Longdan,,unknown,left,new,Equus eisenmannae,60.6,2.55,NA,{metacaral proximal breadth},IVPPv16877,mm,d24fa84d-a5eb-4b34-b0ce-fa6bdd1b8acb
IVPPv16878,1,Longdan,,unknown,left,new,Equus eisenmannae,NA,2.55,NA,{metacaral proximal breadth},IVPPv16878,1,mm,7e63bcb2-8c49-48d7-8988-4d787ab8da5f
IVPPv16878,2,Longdan,,unknown,right,new,Equus eisenmannae,NA,2.55,NA,{metacaral proximal breadth},IVPPv16878,2,mm,d2bfab60-74de-4666-b3fa-83adced431b3
IVPPv16878,3,Longdan,,unknown,right,new,Equus eisenmannae,NA,2.55,NA,{metacaral proximal breadth},IVPPv16878,3,mm,148f0059-2cec-4d03-9cff-564c6fe566e6
THP22259dw,,,unknown,left,new,Proboscidipparion sinense,50.3,2.0,NA,{metacaral proximal breadth},THP22259dw,mm,c4b1e54a-bd35-4ccc-a375-9e805fed0f0f
OU1020/a,,,unknown,right,new,"Hipparion" sp.,35.61,7.0,NA,{metacaral proximal breadth},OU1020/a,mm,582ef4e3-0dc5-499a-b945-f282911b6e8a
OU1020/b,,,unknown,left,new,"Hipparion" sp.,0,7.0,NA,{metacaral proximal breadth},OU1020/b,mm,608dfd21-5e13-44b5-b075-c6bfe977991b
OU1021/1,,,unknown,right,new,"Hipparion" sp.,36.08,7.0,NA,{metacaral proximal breadth},OU1021/1,mm,b8da90f1-cd07-4fae-9628-571fd14c38e5
OU1025/1,,,unknown,right,new,"Hipparion" sp.,39.33,7.0,NA,{metacaral proximal breadth},OU1025/1,mm,c6eec5cc-6597-40cf-a36f-5c6096bfa4e3
OU1034/1,,,unknown,right,new,"Hipparion" sp.,40.06,7.0,NA,{metacaral proximal breadth},OU1034/1,mm,65babbcf-50de-4f57-8580-ca348fa93934
OU1034/2,,,unknown,right,new,"Hipparion" sp.,0,7.0,NA,{metacaral proximal breadth},OU1034/2,mm,9c2dfaa8-1227-47c2-af28-c9788c3ae7ee
OU1037/1,,,unknown,left,new,Hippotherium giganteum,38.92,7.0,NA,{metacaral proximal breadth},OU1037/1,mm,8a876ede-9c54-417f-8be2-d40f4e8500da
OU1130/1,,,unknown,left,new,Hippotherium giganteum,39.64,7.0,NA,{metacaral proximal breadth},OU1130/1,mm,3514f80c-f5c9-4f0c-b027-85f979e3e6c3
OU1131/2b,,,unknown,right,new,Hippotherium giganteum,37.74,7.0,NA,{metacaral proximal breadth},OU1131/2b,mm,e6aa4eb0-49d1-4779-97fe-b29a60e2c1ec
OU1131/3b,,,unknown,left,new,Hippotherium giganteum,35.73,7.0,NA,{metacaral proximal breadth},OU1131/3b,mm,bf844fbb-55c5-4aa8-8a4a-3d7233c5f9be
OU1131/4b,,,unknown,right,new,Hippotherium giganteum,39.54,7.0,NA,{metacaral proximal breadth},OU1131/4b,mm,cab8f8b4-a8a5-4ee3-a1f3-92ab76e85fb2
OU1132/16,,,unknown,right,new,Hippotherium giganteum,35.47,7.0,NA,{metacaral proximal breadth},OU1132/16,mm,4a717ebf-e55a-49b5-ac27-320b0860ab5b
OU1132/17,,,unknown,left,new,Hippotherium giganteum,34.25,7.0,NA,{metacaral proximal breadth},OU1132/17,mm,b4b13d9a-5233-451d-9305-3ae0f3e76172
OU1132/2,,,unknown,left,new,"Hipparion" sp.,0,7.0,NA,{metacaral proximal breadth},OU1132/2,mm,d4248e7a-9818-49b9-85d9-a0eb3da4ee13
OU1133/1,,,unknown,right,new,Hippotherium giganteum,37.92,7.0,NA,{metacaral proximal breadth},OU1133/1,mm,4c250af6-9bda-400d-8cbc-77047d53597e
OU1852/1,,,unknown,right,new,"Hipparion" sp.,38.25,7.0,NA,{metacaral proximal breadth},OU1852/1,mm,8da0cb9d-c3c2-40b4-8198-63c32bca4234
AMNH19685,,,unknown,left,new,Sivalhippus perimense,44.5,8.0,NA,{metacaral proximal breadth},AMNH19685,mm,a773378f-5150-44f3-832a-608bd6e5a0d7
AMNH19761,,,unknown,right,new,Sivalhippus perimense,47.9,8.0,NA,{metacaral proximal breadth},AMNH19761,mm,14778d09-5740-4229-8d55-f3fe1a81e5bc
AMNH29810,,,unknown,left,new,"Hipparion" sp. lg,42.3,8.0,NA,{metacaral proximal breadth},AMNH29810,mm,cbc83e37-b8e2-4213-8dd2-f00359715651
AMNH29819,,,unknown,right,new,Sivalhippus perimense,45.8,8.0,NA,{metacaral proximal breadth},AMNH29819,mm,4a75d745-0b10-4333-9d28-d72d8211fb3e
AMNH29825,,,unknown,left,new,Sivalhippus perimense,46.9,8.0,NA,{metacaral proximal breadth},AMNH29825,mm,dd5908c8-4112-4b87-bb35-8a0fd32da9d1
BMNHM10891,,,unknown,left,new,Cremohipparion antelopinum,NA,8.0,NA,{metacaral proximal breadth},BMNHM10891,mm,2b26fc35-9289-4669-9c47-659fa0e66efb
BMNHM18006,,,unknown,left,new,Cremohipparion antelopinum,43.2,3.5,NA,{metacaral proximal breadth},BMNHM18006,mm,313a9134-dd36-4b96-9469-00cbbb1056db
BMNHM2650,,,unknown,right,new,Cremohipparion antelopinum,39.4,3.5,NA,{metacaral proximal breadth},BMNHM2650,mm,b03487d8-46cf-4ed7-b146-a8189f19e8c4
YGSP10302,Y310,,unknown,right,new,"Hipparion" sp.,NA,8.0,NA,{metacaral proximal breadth},YGSP10302,mm,c7b4f943-8af5-4026-8f27-df13f4731124
YGSP10302dw,Y0310,,unknown,right,new,Sivalhippus nagriensis,NA,9.261,NA,{metacaral proximal breadth},YGSP10302dw,mm,a9695040-06a7-4a3e-96f2-ad9934ab05f9
YGSP10452,Y311,,unknown,right,new,"Hipparion" sp.,NA,8.0,NA,{metacaral proximal breadth},YGSP10452,mm,24a06dab-e9b0-446f-af63-1517a6aea8ce
YGSP10452dw,Y0311,,unknown,right,new,Sivalhippus nagriensis,NA,10.004,NA,{metacaral proximal breadth},YGSP10452dw,mm,72330f98-5e4a-4916-91d4-c4b119dcdfb1
YGSP10887dw,Y0312,,unknown,left,new,Sivalhippus nagriensis,NA,9.29,NA,{metacaral proximal breadth},YGSP10887dw,mm,d25a77a8-d7c5-49d5-8a95-ce2fdd969290
YGSP11011,Y314,,unknown,right,new,,NA,8.0,NA,{metacaral proximal breadth},YGSP11011,mm,4cdfbcb1-b157-4bbc-bc6e-3c088a90f240
YGSP11011dw,Y0314,,unknown,right,new,Sivalhippus nagriensis,NA,9.244,NA,{metacaral proximal breadth},YGSP11011dw,mm,fa4c2cc4-44af-4eb5-8e71-870cfe30bd93
YGSP11672,Y317,,unknown,right,new,"Hipparion" sp.,44.6,8.0,NA,{metacaral proximal breadth},YGSP11672,mm,b5aa14d5-595e-49a5-8b9f-6ed1a9ebce97
YGSP11672dw,Y0317,,unknown,right,new,Sivalhippus sp.,44.6,9.175,NA,{metacaral proximal breadth},YGSP11672dw,mm,9b75f2c0-78d3-4ec1-b29c-2e44b941417e
YGSP12478,Y330,,unknown,left,new,"Hipparion" sp.,NA,8.0,NA,{metacaral proximal breadth},YGSP12478,mm,14f1bba4-9eca-4a36-8026-d1b4f07a720e
YGSP12478dw,Y0330,,unknown,left,new,Sivalhippus nagriensis,NA,9.623,NA,{metacaral proximal breadth},YGSP12478dw,mm,c7508b00-1deb-4570-b5b5-bd92bdec4825
